target,post,postID,post_time,author,comment_time,comment
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,soumaislara,2020-03-01T23:29:06.000Z,♥️ #followme#f4f#sdv
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,selenageog,2020-03-02T06:15:40.000Z,omg!i luv u since middle school
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,mohammadi.ali1313,2020-03-02T21:15:56.000Z,😍😍 با شخصیت
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,smitha1118,2020-03-03T12:35:54.000Z,🔥
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,airforcedean_,2020-03-04T11:14:13.000Z,Tu es magnifique 🙏
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,nandah_vasc,2020-03-04T15:00:51.000Z,#followers #f4f
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,_thalyta_martins,2020-03-04T19:11:54.000Z,#F4F J
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,_thalyta_martins,2020-03-04T19:12:03.000Z,#F4F
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,_thalyta_martins,2020-03-04T19:12:34.000Z,#followme k
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,potselueva0405,2020-03-05T17:55:27.000Z,Красотка🔥🔥🔥
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,rafaelbeluce,2020-03-05T18:54:14.000Z,#f4f #sdv #followme
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,hamed.n.zareh1366,2020-03-05T21:20:03.000Z,😍😍😍😍😍😍😍
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,joannamariabarlas1,2020-03-06T01:32:33.000Z,🦋💕💖
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,sigitakukle,2020-03-06T17:17:59.000Z,☆☆☆☆☆☆☆☆☆
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,elisa_twirdy_,2020-03-06T23:24:32.000Z,Woww🌹
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,niviagabriella123,2020-02-25T00:00:01.000Z,Linda e maravigolds😍💕
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,joshuahiccson,2020-02-25T02:27:34.000Z,🙌
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,pathologisch7,2020-02-26T17:04:18.000Z,JWow vibes
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,jacquelinejofres,2020-02-26T20:08:04.000Z,😍
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,_fleur.t_,2020-02-26T20:15:05.000Z,💓
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,ryan7_07,2020-02-27T01:34:07.000Z,#freeselena
selenagomez,R.A.R.E @iheartradio,20,2020-01-12T22:52:27.000Z,caliton.almeida,2020-02-27T02:59:05.000Z,Fisr
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,irefdxz,2020-03-06T19:46:37.000Z,"okay im gonna take the first flight from madrid, wait for me for a few hours"
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,rudybundini,2020-03-06T19:46:53.000Z,The world is yours
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,armaanmalik,2020-03-06T19:51:16.000Z,This is the rocky balboa spot 🤩🙌🏼
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,follow.gbronia_,2020-03-06T19:45:18.000Z,"Hey guys! I’m a 19 y/o producer from Chicago and it would make my day 100x time better if you could please check out my beats and please like this comment so others can see this, just trying to put a smile on my mommas face💙"
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,lindsconch,2020-03-06T19:54:30.000Z,Coming! Seriously I’m coming!
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,kyliezonin,2020-03-06T19:46:31.000Z,Y tho come to NY
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,lindsconch,2020-03-06T19:55:02.000Z,Stay there
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,dylanhartman,2020-03-06T19:50:38.000Z,pull up to my crib
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,alyssa_serra,2020-03-06T19:46:27.000Z,WHEN IM NOT THERE WTF
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,raouf_guidoum,2020-03-06T19:46:13.000Z,Am in Algeria 🇩🇿 come say hi YOU 👌🏻
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,kyliefactstr,2020-03-06T19:49:44.000Z,Hey Justin I’m in Turkey come say hi ❤️
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,prjsca,2020-03-06T19:46:39.000Z,Hey guys I'm in the UK come say hi
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,jbiebertraacker,2020-03-06T19:47:15.000Z,Wish I could but hi :)
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,morgantiernann,2020-03-06T19:46:45.000Z,COME TO 30TH ST STATION IMMEDIATELY
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,sarahpretopapa,2020-03-06T19:53:52.000Z,COME TO DREXEL !!!!!
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,domprimerano,2020-03-06T19:56:29.000Z,Erin express tomorrow
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,nala_cat,2020-03-06T19:57:06.000Z,Meow 💖
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,bgayfer,2020-03-06T19:56:58.000Z,I’m going to pass away
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,ryleetrotter,2020-03-06T19:46:40.000Z,I’m flying home right now
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,i.adore.justin,2020-03-06T19:45:56.000Z,i love you so much
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,brookezelig,2020-03-06T19:57:10.000Z,WHERE GIVE US SOME INTEL IM A HOP A SKIP AND A JUMP AWAY
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,kendallwhittall,2020-03-06T19:48:53.000Z,What do I do
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,mollynphillips,2020-03-06T19:50:48.000Z,GO TO CONTINENTAL OLD CITY TONIGHT PLEASE
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,briwllms,2020-03-06T19:56:23.000Z,RED BULL IS COMING
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,_erinduffy,2020-03-06T19:51:26.000Z,where bby come to the flower show
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,jennyfromthe_becker,2020-03-06T19:47:25.000Z,Come to Lowe’s!!! We got you for a wedding
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,shawnyyyyg,2020-03-06T19:54:38.000Z,Holy duck
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,gabriellecombs,2020-03-06T19:55:04.000Z,thought it was extra stinky outside
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,jramsey.1,2020-03-06T19:49:16.000Z,You should’ve said something yesterday 😕
justinbieber,Hey guys I’m in philly come say hi,21,2020-03-06T19:45:13.000Z,avaklisch,2020-03-06T19:54:39.000Z,Where are you I will come to you rn
justinbieber,"Almost a month ago, my pal sushi decided to run away, after weeks passing by Hailey and began to lose hope that our baby was gone :( yesterday we got a call that somebody found our baby.. it had made it Miles and miles away! He looks extremely skinny and has a very sad miow, he is home now safe and sound! Thank you god for protecting him!",22,2020-03-06T18:32:37.000Z,karlawelchstylist,2020-03-06T18:33:19.000Z,Sushi!!!!!
justinbieber,"Almost a month ago, my pal sushi decided to run away, after weeks passing by Hailey and began to lose hope that our baby was gone :( yesterday we got a call that somebody found our baby.. it had made it Miles and miles away! He looks extremely skinny and has a very sad miow, he is home now safe and sound! Thank you god for protecting him!",22,2020-03-06T18:32:37.000Z,buffmonster,2020-03-06T18:34:13.000Z,Phew!!
justinbieber,"Almost a month ago, my pal sushi decided to run away, after weeks passing by Hailey and began to lose hope that our baby was gone :( yesterday we got a call that somebody found our baby.. it had made it Miles and miles away! He looks extremely skinny and has a very sad miow, he is home now safe and sound! Thank you god for protecting him!",22,2020-03-06T18:32:37.000Z,alfredoflores,2020-03-06T18:52:34.000Z,Omg yes!!! 🖤🖤
justinbieber,"Almost a month ago, my pal sushi decided to run away, after weeks passing by Hailey and began to lose hope that our baby was gone :( yesterday we got a call that somebody found our baby.. it had made it Miles and miles away! He looks extremely skinny and has a very sad miow, he is home now safe and sound! Thank you god for protecting him!",22,2020-03-06T18:32:37.000Z,stylememaeve,2020-03-06T19:02:37.000Z,Made my night!!!!!!! Love you guys!!!!!!
justinbieber,"Almost a month ago, my pal sushi decided to run away, after weeks passing by Hailey and began to lose hope that our baby was gone :( yesterday we got a call that somebody found our baby.. it had made it Miles and miles away! He looks extremely skinny and has a very sad miow, he is home now safe and sound! Thank you god for protecting him!",22,2020-03-06T18:32:37.000Z,mikecammarata,2020-03-06T20:05:42.000Z,@getfindster
justinbieber,"Almost a month ago, my pal sushi decided to run away, after weeks passing by Hailey and began to lose hope that our baby was gone :( yesterday we got a call that somebody found our baby.. it had made it Miles and miles away! He looks extremely skinny and has a very sad miow, he is home now safe and sound! Thank you god for protecting him!",22,2020-03-06T18:32:37.000Z,scooterbraun,2020-03-06T20:33:01.000Z,👏👏👏👏
justinbieber,"Almost a month ago, my pal sushi decided to run away, after weeks passing by Hailey and began to lose hope that our baby was gone :( yesterday we got a call that somebody found our baby.. it had made it Miles and miles away! He looks extremely skinny and has a very sad miow, he is home now safe and sound! Thank you god for protecting him!",22,2020-03-06T18:32:37.000Z,tomgreen,2020-03-06T20:52:28.000Z,Welcome home Sushi! 👏👏👏 🍣
justinbieber,"Almost a month ago, my pal sushi decided to run away, after weeks passing by Hailey and began to lose hope that our baby was gone :( yesterday we got a call that somebody found our baby.. it had made it Miles and miles away! He looks extremely skinny and has a very sad miow, he is home now safe and sound! Thank you god for protecting him!",22,2020-03-06T18:32:37.000Z,jordynjones,2020-03-06T18:33:41.000Z,🙏🏼❤️
justinbieber,"Almost a month ago, my pal sushi decided to run away, after weeks passing by Hailey and began to lose hope that our baby was gone :( yesterday we got a call that somebody found our baby.. it had made it Miles and miles away! He looks extremely skinny and has a very sad miow, he is home now safe and sound! Thank you god for protecting him!",22,2020-03-06T18:32:37.000Z,ohgio,2020-03-06T18:33:37.000Z,AWWWWW IM SO HAPPY U GUYS FOUND HIM
justinbieber,"Almost a month ago, my pal sushi decided to run away, after weeks passing by Hailey and began to lose hope that our baby was gone :( yesterday we got a call that somebody found our baby.. it had made it Miles and miles away! He looks extremely skinny and has a very sad miow, he is home now safe and sound! Thank you god for protecting him!",22,2020-03-06T18:32:37.000Z,nostt.photos,2020-03-06T18:33:03.000Z,Quien fuera la mascota para vivir con ustedes
justinbieber,"Almost a month ago, my pal sushi decided to run away, after weeks passing by Hailey and began to lose hope that our baby was gone :( yesterday we got a call that somebody found our baby.. it had made it Miles and miles away! He looks extremely skinny and has a very sad miow, he is home now safe and sound! Thank you god for protecting him!",22,2020-03-06T18:32:37.000Z,_kayaharia,2020-03-06T18:34:08.000Z,♥️♥️♥️♥️♥️
justinbieber,"Almost a month ago, my pal sushi decided to run away, after weeks passing by Hailey and began to lose hope that our baby was gone :( yesterday we got a call that somebody found our baby.. it had made it Miles and miles away! He looks extremely skinny and has a very sad miow, he is home now safe and sound! Thank you god for protecting him!",22,2020-03-06T18:32:37.000Z,tehcbrah,2020-03-06T18:32:42.000Z,I accept follow requests instantly. Just Request and Refresh to see 👾
justinbieber,"Almost a month ago, my pal sushi decided to run away, after weeks passing by Hailey and began to lose hope that our baby was gone :( yesterday we got a call that somebody found our baby.. it had made it Miles and miles away! He looks extremely skinny and has a very sad miow, he is home now safe and sound! Thank you god for protecting him!",22,2020-03-06T18:32:37.000Z,izhar_stark,2020-03-06T18:32:59.000Z,💋
justinbieber,"Almost a month ago, my pal sushi decided to run away, after weeks passing by Hailey and began to lose hope that our baby was gone :( yesterday we got a call that somebody found our baby.. it had made it Miles and miles away! He looks extremely skinny and has a very sad miow, he is home now safe and sound! Thank you god for protecting him!",22,2020-03-06T18:32:37.000Z,hhhgddjb,2020-03-06T18:33:15.000Z,High when you wrote this
justinbieber,"Almost a month ago, my pal sushi decided to run away, after weeks passing by Hailey and began to lose hope that our baby was gone :( yesterday we got a call that somebody found our baby.. it had made it Miles and miles away! He looks extremely skinny and has a very sad miow, he is home now safe and sound! Thank you god for protecting him!",22,2020-03-06T18:32:37.000Z,mariahelenagcruz,2020-03-06T18:32:55.000Z,😍😍😍😍
justinbieber,"Almost a month ago, my pal sushi decided to run away, after weeks passing by Hailey and began to lose hope that our baby was gone :( yesterday we got a call that somebody found our baby.. it had made it Miles and miles away! He looks extremely skinny and has a very sad miow, he is home now safe and sound! Thank you god for protecting him!",22,2020-03-06T18:32:37.000Z,official_kareemvida,2020-03-06T18:33:12.000Z,Love💕💕
justinbieber,"Almost a month ago, my pal sushi decided to run away, after weeks passing by Hailey and began to lose hope that our baby was gone :( yesterday we got a call that somebody found our baby.. it had made it Miles and miles away! He looks extremely skinny and has a very sad miow, he is home now safe and sound! Thank you god for protecting him!",22,2020-03-06T18:32:37.000Z,hotlinehailey,2020-03-06T18:34:02.000Z,Awwwwwww
justinbieber,"Almost a month ago, my pal sushi decided to run away, after weeks passing by Hailey and began to lose hope that our baby was gone :( yesterday we got a call that somebody found our baby.. it had made it Miles and miles away! He looks extremely skinny and has a very sad miow, he is home now safe and sound! Thank you god for protecting him!",22,2020-03-06T18:32:37.000Z,mobina.yaa,2020-03-06T18:32:59.000Z,🖤🖤
justinbieber,"Almost a month ago, my pal sushi decided to run away, after weeks passing by Hailey and began to lose hope that our baby was gone :( yesterday we got a call that somebody found our baby.. it had made it Miles and miles away! He looks extremely skinny and has a very sad miow, he is home now safe and sound! Thank you god for protecting him!",22,2020-03-06T18:32:37.000Z,virginia.carpena,2020-03-06T18:33:37.000Z,😍😍
